gene,logfoldchange,adj_p_value,cluster_7_percent,other_percent
Serpini1,-0.662553608417511,0.48668901808570225,0.023174971031286212,0.034202917244418644
Lca5,-1.0551851987838745,0.48621080042753323,0.010263201456712464,0.02144400374060817
Fbxw7,-0.471688449382782,0.4848812021215975,0.036748882635325275,0.04771425193211011
Xrn1,-0.1472400426864624,0.48373565778529604,0.20112564145009104,0.20623864650177895
Rcn3,-0.8588566780090332,0.4836259334601967,0.017546763780830987,0.02863500048369933
Kif5b,-0.049951620399951935,0.4788935872476926,0.4975997351431882,0.48279642707426396
Xpc,-0.26303979754447937,0.4785948773140582,0.09534845224300613,0.10471553104812271
Ankrd13a,-0.2848989963531494,0.4785948773140582,0.08607846383049164,0.09585845882643793
Epm2aip1,-0.3549487888813019,0.4779108587758008,0.05793742757821553,0.06858856534777982
Sntb2,-0.6887440085411072,0.4759565452192897,0.02218175798708823,0.033364505068094116
Smim12,-0.15042291581630707,0.4749177884007706,0.21105777189207084,0.21423580879902832
Rbbp6,-0.17422203719615936,0.4743121039919911,0.1744744247641119,0.18061333075360356
Nfatc2,-0.21781441569328308,0.47405579765491596,0.09766594934613475,0.10801543538314362
Slc35c1,-0.2247571349143982,0.4730757663647679,0.11653699718589637,0.12560059333784787
Ppib,-0.006086962763220072,0.4722703803756843,0.7690779672239696,0.7523566906366558
Ndfip2,-0.09389204531908035,0.4698626639550506,0.2938255255752359,0.29679791041888365
Dnase1l1,-0.5446629524230957,0.4698626639550506,0.031120675384870053,0.04227532166005611
Map1lc3b,-0.048605211079120636,0.4679552569337201,0.476411190200298,0.4672428063160384
