gene,logfoldchange,adj_p_value,T.4N_Nr4a1_percent,other_percent
Fdxr,0.19556445,0.13932692208100317,0.08260221817579871,0.06489095267270753
Pigw,0.55290043,0.1411323281597016,0.046184406555206094,0.029720636763299044
Fosl2,1.4626015,0.14123779304061154,0.02632014567124648,0.010082443864005246
Vac14,0.42210943,0.14123779304061154,0.052805826849859294,0.03616996119656466
Rabif,0.114109285,0.14138527004963014,0.16040390663797385,0.14126170283662787
Ccdc94,0.15839115,0.14148077024071934,0.10975004138387684,0.09179538443348059
Atf7ip,0.06429618,0.14202614407947933,0.3964575401423605,0.3705351864392205
Sec16a,0.14204745,0.14232624015422934,0.13491143850355902,0.11689400535293928
Wwp2,0.1178255,0.14235637936314818,0.13938089720244992,0.12068835789451055
Bhlhe40,2.4615955,0.14235637936314818,0.019698725376593278,0.00347188631990799
Top1mt,0.6514775,0.14242976452804773,0.039562986260552886,0.023142325841368116
Clk4,0.08767785,0.1426307900552328,0.21784472769409038,0.19806950221964248
Znhit3,0.18178402,0.1431789094965937,0.0930309551398775,0.07528511388432062
Cpsf4,0.17115076,0.1431874021606463,0.1079291508028472,0.09022604882138596
Mrpl14,0.05510152,0.1431874021606463,0.2744578712133753,0.2478690357185085
Dpm2,0.07841462,0.14467885050167983,0.20493295811951664,0.1827093611944149
Dbnl,0.05715202,0.14558957239267653,0.4431385532196656,0.407016864983393
Tfeb,0.54753464,0.14621467830118162,0.04651547756993875,0.03021508496984941
Rpa2,0.099608794,0.14681718320546028,0.1397119682171826,0.12047338041340169
Mtfmt,0.23680434,0.14742876817264414,0.0814434696242344,0.06446099771048983
Slc25a26,0.6320598,0.14742876817264414,0.04370137394471114,0.027484870959766965
Rnf219,0.35866252,0.147638227011889,0.060917066710809466,0.04436060322681199
Gpatch2l,0.2404512,0.147638227011889,0.0880648899188876,0.07117904399514151
Nr1h2,0.061853755,0.147638227011889,0.26237377917563315,0.2379800715875012
Alcam,2.6029866,0.14801689047043942,0.01920211885449429,0.0031171734760783807
Eloa,0.19098097,0.14801717633756312,0.09932130441979804,0.0820031601689723
Rnaseh2c,0.06841092,0.14829487312773348,0.2716437675881477,0.24778304472606494
Pdzd11,0.12982404,0.14880662525521857,0.12431716603211389,0.10600539593477583
Slc25a17,0.08638362,0.1490557108526806,0.15974176460850853,0.1393376543807036
Mrpl47,0.25067535,0.1513036951393054,0.0715113391822546,0.05463652682381521
Gphn,0.4607592,0.15260537094534424,0.04982618771726535,0.033504240430814874
Trim37,0.67848563,0.15260537094534424,0.039397450753186555,0.023292810078144315
Thap7,0.08799955,0.1538407434899479,0.18258566462506207,0.16254447346640438
Ints4,0.2523022,0.15393762114075119,0.0809468631021354,0.06417077811099288
Tymp,0.3558286,0.15396263412236508,0.06340009932130442,0.047015575118506334
Tatdn2,0.3299785,0.15604717880566446,0.06522098990233405,0.04878913933765438
D5Ertd579e,0.1793471,0.15685501247800082,0.0885614964409866,0.07132952823191771
Atpaf2,0.22316796,0.15759768312508074,0.08508525078629366,0.06822310362989477
Rpl28,0.018702134,0.15759768312508074,0.9956960768084754,0.9946685584685004
Gramd4,0.17331356,0.15759768312508074,0.1079291508028472,0.09063450603549278
Ap3s1,0.24148339,0.15856844199222106,0.07862936599900679,0.06197800780368257
Dxo,0.16154064,0.16030815540792828,0.11819235225955968,0.100910429632496
Dgcr8,0.20244806,0.16072874047477284,0.08541632180102632,0.06843808111100362
Med16,0.2519694,0.16095522298079296,0.08028472107267008,0.0636978276525534
Mtpn,0.055026256,0.16144387191285045,0.26667770236715777,0.24129072479657757
Map4k4,0.10163599,0.16145247558535716,0.18093030955139877,0.1619210387711887
Hectd1,0.05668279,0.16155726986961613,0.37775202780996525,0.3463824664366408
Mettl17,0.07927667,0.16255905482384486,0.16586657838106275,0.14599120742102265
Zzz3,0.2930642,0.163254281527338,0.07713954643270982,0.060989111390581836
Zfp451,0.24312374,0.16358219164980953,0.07730508194007614,0.06068814291702944
Nup188,0.32920316,0.163642145450817,0.06472438338023506,0.0484666731159911
Rida,0.41588128,0.16436646145169023,0.051481542790928654,0.035385293390517346
Anapc7,0.18354355,0.16477519599641605,0.09286541963251117,0.07589779970548086
Ciart,1.9626538,0.16643079052537788,0.02069193842079126,0.004998226435780852
4833439L19Rik,0.1647913,0.16695786209603625,0.10379076311868896,0.08648544065009191
Ccdc137,0.34917733,0.16727063698186456,0.05909617612977984,0.042952500725549
Cdh24,1.0237831,0.16727063698186456,0.028968713789107765,0.013242612836305397
Mrpl48,0.08923191,0.16781946555960997,0.15659658996854825,0.13745660142100116
Sgf29,0.083768256,0.1682924615061142,0.185565303757656,0.1660701041565896
Cenpq,0.13650058,0.1688056023258181,0.1292832312531038,0.11158406156955059
Gpatch8,0.058157373,0.16898992973728538,0.2689951994702864,0.24560102329281008
Zfp277,0.09596028,0.16914188097928962,0.1853997682502897,0.1666182967334172
Arfip2,0.28713664,0.1692088326437398,0.06406224135076974,0.04771425193211011
Fbxo11,0.33352816,0.16927647189509626,0.07002151961595762,0.0540560876248213
Dtd1,0.06684464,0.16928590302746407,0.17414335374937925,0.15341867939333353
Arl2bp,0.16094224,0.16957523345759637,0.0984936268829664,0.08139047434781206
Stx4a,0.048168764,0.16979483744044205,0.24085416321801026,0.21708426042372062
Xpo4,0.17606309,0.17025508911127094,0.10627379572918391,0.0893553900228951
AI837181,0.4179913,0.17077377427925164,0.05264029134249296,0.03672890264744768
Elof1,0.08708545,0.17142314528131394,0.15245820228439,0.13297432093988154
Cdc123,0.066070735,0.17222533980144458,0.22049329581195165,0.1985532015521374
Otud5,0.08217549,0.17233994677066797,0.1562655189538156,0.1368654133479518
A630001G21Rik,0.26792386,0.1731248692431385,0.07051812613805661,0.05432480947620737
Pold4,0.07835672,0.17344283898132368,0.24946200960105944,0.2285855556630443
Nup133,0.27776328,0.17344283898132368,0.067704022512829,0.05147635785151505
Rbm14,0.37715283,0.1736632466366264,0.05628207250455223,0.04034052433007643
Pigu,0.36175025,0.17429182351547862,0.05893064062241351,0.04303849171799254
Med4,0.059653528,0.175369653493093,0.2075815262373779,0.1857297948039943
Gemin6,0.24240488,0.1760751694495824,0.07250455222645258,0.05616286693968807
Aim2,0.12707387,0.1765537903064099,0.12299288197318325,0.10558618984661357
Fiz1,0.11995431,0.17766192824047178,0.1320973348783314,0.1142067868390786
A330009N23Rik,0.9431616,0.1782663806341186,0.032776030458533355,0.017359431599539947
Sfmbt1,0.6563141,0.17980650189593791,0.03923191524582023,0.02371201616630658
Dhx8,0.110210925,0.18071141275316516,0.1375600066214203,0.11957047499274451
Borcs6,0.31672245,0.18077906718897002,0.06191027975500745,0.04600518095729472
Ubash3a,0.06373728,0.18177749018963085,0.24780665452739611,0.22576935066051831
Cxxc5,1.2843887,0.18258983817492755,0.02416818407548419,0.008771081229241237
2310061I04Rik,0.08902469,0.1834046964909055,0.15345141532858797,0.1344684144335881
Bora,0.28248006,0.18371231728798987,0.06522098990233405,0.049229843173927534
Zfp787,0.27449387,0.183750208623614,0.07382883628538321,0.05789343566261434
Srek1ip1,0.14260408,0.18376717177041604,0.11140539645754015,0.09435361645867596
Bnip1,0.39367607,0.18476666834344269,0.054461181923522596,0.03881418421420356
Psen1,0.086538225,0.18487771427955216,0.1469955305413011,0.12830930959981943
Rpe,0.11019646,0.1851227077415757,0.12911769574573745,0.11127234422194275
Acp6,0.19933541,0.18579479098406007,0.08988578049991723,0.07351154966517258
Nhlrc2,0.21293539,0.1858251777440557,0.08442310875682833,0.06814786151150667
Cog1,0.15467326,0.1858865314532332,0.10743254428074822,0.09062375716143733
Slc35b1,0.079579175,0.18628228010449374,0.16371461678530044,0.14433588081648446
Med17,0.11372933,0.18702514758137675,0.14335374937924183,0.1255361000935152
Nsun4,0.21292135,0.18718775695448947,0.08872703194835292,0.07255489987423817
Ndufb5,0.06515973,0.18718775695448947,0.5323621916901176,0.4977911063816065
Taf1c,0.09897128,0.18718775695448947,0.169508359543122,0.15125815570818957
Zkscan1,0.17587143,0.1875619080942372,0.09319649064724383,0.07670396525963906
Armc6,0.48460275,0.18756697887285761,0.046349942062572425,0.03086001741317597
Katnbl1,0.21493772,0.187936291861977,0.08442310875682833,0.06836283899261553
Spryd4,0.43842363,0.18804934122015052,0.05065386525409701,0.03512732041318672
Vps33b,0.15157834,0.1882380231250499,0.10130773050819401,0.08460438769038943
Pacsin2,0.23463571,0.18957370672117047,0.07167687468962092,0.05557167886663872
Map2k4,0.15659864,0.19019557817108332,0.11637146167853005,0.09981404447884085
Cherp,0.09312687,0.19031982900852196,0.1595762291011422,0.14116496297012887
Slc30a7,0.10215585,0.19031982900852196,0.1403741102466479,0.12258015972826847
Cdk2ap1,0.52013385,0.1905934955457566,0.04138387684158252,0.025937033095783216
Lcmt1,0.19631517,0.1905934955457566,0.0814434696242344,0.06517042339814905
Cox11,0.15028425,0.19074149973260027,0.10991557689124318,0.09316049143852181
2700097O09Rik,0.68015355,0.19118287354345564,0.035424598576394635,0.020100394483677834
Ttpal,0.4227651,0.19173237648692298,0.05247475583512663,0.03701912224694463
Spin1,0.21939312,0.19301754554126513,0.08690614136732329,0.07094256876592177
Arpc1a,0.054992087,0.19308091757065027,0.2514484356894554,0.2286393000333215
Tamm41,0.25676164,0.19312968657509882,0.0698559841085913,0.05401309212859953
Atl3,0.114681914,0.19359822664253393,0.1468299950339348,0.12954543011619532
Rlf,0.089555174,0.19438941633094148,0.18722065883131933,0.1684886008190642
Lrch3,0.11760312,0.19457294446844012,0.14318821387187552,0.12582631969301217
Scyl1,0.13054016,0.1950383950126449,0.11272968051647078,0.09585845882643793
G6pdx,0.20283523,0.19767414618677523,0.08127793411686807,0.06520267002031538
Skiv2l,0.11230118,0.19823379387014228,0.135408045025658,0.11830210785420227
Glud1,0.050572194,0.19823379387014228,0.2310875682833968,0.20817344383175862
Gnl3l,0.18140697,0.19834395192828602,0.09402416818407548,0.07784334590951598
Sugp1,0.098615184,0.19834395192828602,0.16040390663797385,0.14242258123461568
Yy1,0.103368185,0.19937667904588346,0.1398775037245489,0.12233293562499328
Rtca,0.12356182,0.1997012608859632,0.12348948849528224,0.10640310427482721
Ube2w,0.10262017,0.20051463527403895,0.15477569938751862,0.1367901712295637
Kmt5a,0.43696597,0.20065264246840253,0.04982618771726535,0.03457912783635914
Dnajc13,0.13860531,0.20065264246840253,0.11885449428902499,0.10204981028237292
Rps18,0.0113248145,0.20139801682315753,0.9874193014401589,0.9863919254458096
Pigm,0.22949919,0.2023894795925873,0.0814434696242344,0.06563262498253308
Mtor,0.22994328,0.20277600806837928,0.07747061744744248,0.06176303032257371
Cc2d1b,0.09634317,0.2031296613371593,0.14881642112233073,0.13095353261745832
Lrrc58,0.17089228,0.20383870184825215,0.09021685151464989,0.07404899336794471
Wnt3,2.5745988,0.20402165658791907,0.01787783479556365,0.00295594036524674
Ap1g1,0.10814994,0.2040709835720014,0.12150306240688628,0.10432857158212677
Txlng,0.16238676,0.20487074082246393,0.10776361529548088,0.09166639794481528
Maip1,0.11947277,0.2050366339122044,0.1051150471776196,0.08805477626218654
5730480H06Rik,0.39226323,0.20588646615575346,0.053136897864591956,0.03788978104543549
Aptx,0.22977611,0.2070205256740657,0.0797881145505711,0.06423527135532553
Ier3ip1,0.058057908,0.20767129839074555,0.43568945538818077,0.40315801919748906
Zmpste24,0.14874001,0.20800490068222663,0.10528058268498593,0.08882869519417841
Ofd1,0.2942946,0.20803637874964104,0.06174474424764112,0.04634914492706889
Nrn1,2.1374478,0.20846836244521497,0.02019533189869227,0.005374437027721346
Patl1,0.2286937,0.20914923262668975,0.0781327594769078,0.062493953758343816
March6,0.13295801,0.20916881924439967,0.1254759145836782,0.10890759192974536
Ccdc43,0.19197585,0.20946741296630586,0.08905810296308558,0.07315683682134297
Polr2g,0.05602785,0.21002568127885166,0.3628538321469955,0.3350746509303151
Rela,0.06797642,0.21043851540510214,0.25624896540307895,0.23472316274870209
Hmbs,0.104499064,0.21047174271824673,0.12249627545108425,0.10533896574333838
Nudt1,0.30212316,0.21231491333791908,0.06058599569607681,0.045188266529081075
Hexim1,0.3018607,0.21255800938256783,0.06902830657175964,0.053830361269657005
Gtdc1,0.27342123,0.2128619746427902,0.06488991888760139,0.04952006277342448
Mrpl1,0.13071044,0.21303095274573527,0.10130773050819401,0.08467962980877754
Ino80c,0.1979415,0.21312665019189084,0.08823042542625394,0.07253340212612729
Tbp,0.12753598,0.21353845536407268,0.1133918225459361,0.09684735523953866
Pop4,0.17028613,0.21403059124786245,0.08707167687468963,0.07107155525458708
Insig2,0.13954023,0.21420941263543222,0.10130773050819401,0.08492685391205271
Dync1i2,0.053698212,0.21462449509687206,0.22926667770236717,0.20742102264787762
Brwd1,0.28410912,0.21478320847244153,0.06952491309385864,0.054271065105930154
Spty2d1,0.19082703,0.21479364695877085,0.09650720079457044,0.08092827276342802
Fundc1,0.0785455,0.2148979226208106,0.16752193345472605,0.14926961400793268
Tsg101,0.085951686,0.21576347358214226,0.16156265518953816,0.1434867197661045
Ywhaz,0.06089321,0.2158062129775989,0.92782651878828,0.9088173013876797
Opa1,0.14526424,0.21656026683477056,0.10428736964078796,0.0880440273881311
Rtcb,0.057998378,0.21666868015476703,0.34414831981460026,0.3164146055700665
Zhx2,0.44085482,0.21675039434386392,0.0539645754014236,0.03914739930992229
Aurkaip1,0.061121546,0.21753070523141194,0.4687965568614468,0.4351466683864865
Mrm3,0.35412157,0.21766180014300285,0.058268498592948186,0.043221222576935066
Crcp,0.13504481,0.2179578743057886,0.12348948849528224,0.10714477658465275
Pradc1,0.25532866,0.2179578743057886,0.06588313193179937,0.0505304569346361
Zmym1,0.44718182,0.2195593164011532,0.04866743916570104,0.033783711156256384
Rfc2,0.059073616,0.22004379341362756,0.20989902334050653,0.18937366310878936
R3hcc1,0.22128445,0.2201875583495886,0.08011918556530376,0.06468672406565412
Scfd1,0.082539804,0.22175405097840345,0.1607349776527065,0.1426268098416691
Plk4,0.6698851,0.22272639625425858,0.03641781162059262,0.02172347446604968
Dtwd2,0.5945677,0.22272639625425858,0.039397450753186555,0.02467941483129642
Zdhhc6,0.09511746,0.22284362105025093,0.1385532196656183,0.12101082411617384
Gnb1l,0.21853958,0.2229779752295826,0.06472438338023506,0.04926208979609386
Topors,0.12802388,0.2229779752295826,0.1150471776195994,0.09881439919168467
Haus2,0.2598039,0.2244656914688121,0.07002151961595762,0.05485150430492406
Phactr2,1.4031589,0.22485481104843155,0.0220162224797219,0.007427471972310901
Scrib,0.333941,0.22497054043992448,0.05131600728356232,0.036320445433340856
Cnot6,0.14196114,0.2251538160016905,0.1072670087733819,0.09136542947126289
Suv39h1,0.3104999,0.22531417849965707,0.06157920874027479,0.04658562015628863
Tacc2,0.9803764,0.2258326141233924,0.028472107267008773,0.013909043027742844
Abcb1b,0.5632038,0.22586790958785968,0.04154941234894885,0.02686143626455129
Synj2,0.58101976,0.22602210226679814,0.038238702201622246,0.023507787559253167
Zfp148,0.06345559,0.22608531001231438,0.24284058930640623,0.22214698010383413
Rasgef1a,1.8970509,0.22727644162310887,0.01953318986922695,0.0050197241838917375
Asf1b,0.68735105,0.22744402146875262,0.03856977321635491,0.024023733513914416
Eif3k,0.065669656,0.22777006006754855,0.7816586657838106,0.7501101759590683
Armcx3,0.56572026,0.22969622440254006,0.04121834133421619,0.026646458783442434
Sdf2,0.07738633,0.22979184245712922,0.19897367985432876,0.18016187804327496
Fam204a,0.063829005,0.2298445581051872,0.24350273133587155,0.2233508539980437
Acad9,0.16542065,0.2301559804177496,0.08839596093362026,0.07267313748884804
Thap4,0.56805813,0.2328234134552457,0.040887270319483526,0.026323992561779155
Cep57,0.08152342,0.23441110935084672,0.16056944214534016,0.14254081884922554
Snx17,0.047952347,0.23464963385854937,0.29299784803840423,0.26757172186213496
0610010K14Rik,0.111925825,0.2361078586007198,0.11786128124482702,0.1014908688314899
Nt5c3,0.076098226,0.23627159198721337,0.17248799867571593,0.15414960282910364
Cnot3,0.051961415,0.23717228635837248,0.21933454726038734,0.19863919254458096
Rnf220,0.29247487,0.23733336020934884,0.05760635656348287,0.04273752324444015
Ddx19a,0.08137996,0.23763989902051552,0.16752193345472605,0.149301860630099
Irak1,0.1783883,0.23763989902051552,0.08442310875682833,0.06905076693216386
Cbll1,0.163698,0.23776271983757707,0.1034596921039563,0.087872045403244
Cbx2,1.0063018,0.23826337411014115,0.026816752193345474,0.012436447282147194
Zfx,0.08614885,0.23830287222751179,0.13904982618771727,0.12169875205572216
Dmtf1,0.07895292,0.23830287222751179,0.18308227114716108,0.1651134543656552
Vbp1,0.07796838,0.24037565652160206,0.18407548419135905,0.1654144228392076
Parp2,0.087196834,0.24134428816552006,0.12249627545108425,0.10562918534283534
Sgpl1,0.18400255,0.24208755018472544,0.09038238702201622,0.07518837401782164
Trav4-4-dv10,0.38423797,0.2421111050613102,0.06969044860122496,0.05552868337041695
Mogs,0.4794128,0.24212784192544606,0.04419798046681013,0.029720636763299044
Ndufaf1,0.22950675,0.24292131343546172,0.07846383049164046,0.06349359904549999
Kbtbd4,0.20462206,0.2429413809005238,0.08260221817579871,0.06742768694979201
Aldoa,0.04523289,0.24365374417857474,0.7737129614302268,0.7613749959691722
Slc29a3,0.28590244,0.24492767079979444,0.06042046018871048,0.04562897036535423
Dhx33,0.57553506,0.24554694979154132,0.03989405727528555,0.025539324755731837
Slc9b2,2.82978,0.2459084322103771,0.016388015229266677,0.0021820214332548666
Capn15,0.24637735,0.24810651570558437,0.07415990730011587,0.05935528253415455
Dhodh,0.19593085,0.2496415236449758,0.07415990730011587,0.05908656068276848
Son,0.06491552,0.24965437857045072,0.8013573911604039,0.7672331323293885
Mpv17l2,0.052960612,0.2507343481778349,0.18341334216189373,0.1633721367686735
