"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rab14",2502.85569324975,-0.0181599913243957,0.0743471734513153,-0.244259337394816,0.807029973828118,0.918112381452415
"Ccna2",37.4376720225836,-4.50686220026753,1.09482628882813,-4.11650893503073,3.84654424389988e-05,0.000497970477779161
"AK039536",250.758561530274,-0.338154825819409,0.187970117221769,-1.79898183188581,0.0720215546766045,0.229813245518632
"Nr2c1",338.917224442709,0.163754501536452,0.154052759111115,1.06297675212905,0.287792494209992,0.550795500685197
"Tcf7l2",4.85923773937033,-2.06413035783896,1.3751005736337,-1.50107591940312,0.133335926376894,0.34410758705119
"Fbxl20",2158.69959924363,-0.52352463249247,0.0860436344399735,-6.08440863638432,1.16922051772257e-09,3.69922710931326e-08
"Trpc2",20.4507282199007,-7.45008831332129,3.84746923637019,-1.93636072327635,0.0528235364111227,0.186382292356618
"Papd7",563.333686723458,-0.104548532621491,0.125348018951443,-0.834066094510765,0.404243739924276,0.662202714896444
"Mmp14",36.4828933833637,-1.58481619135673,0.468262900804332,-3.38445815082619,0.000713188899836762,0.00638548170234933
"Fam21",2801.05982660229,-0.00335882172830115,0.0713454888295932,-0.0470782635791255,0.962450851276245,0.982843272366649
"Pdrg1",1295.50209700188,0.157521266491934,0.0900508641718776,1.74924769396191,0.0802482131010023,0.245920067539231
"Scn2a1",1.3691639415547,0.604953019679993,2.63625234406473,0.229474625614648,0.818500040297028,NA
"Hnrnpul1",5491.90182046153,-0.0432170842288297,0.0628776729980175,-0.68732003218682,0.491881077970487,0.733311847489452
"Kif3b",2199.88784871671,-0.237667228844201,0.0760682202079823,-3.12439581463036,0.00178170605598196,0.0138423176559971
"Hcfc1",5852.67579293149,-0.0541528685680184,0.065881547045654,-0.821973238280092,0.41109212816911,0.667334624070594
"Ino80c",1008.77333777352,0.0343145962290244,0.0991415619464422,0.346117163733628,0.729254664919749,0.880402602588444
"Me2",4135.72934617406,0.0713358396832921,0.0720213812967712,0.990481415363942,0.32193886855608,0.587013283324372
"Ube2e2",16.3287348267034,-0.100394361175263,0.668613823494855,-0.150152984648896,0.880643918080981,0.949819721898615
"Klhl4",6.72259867069104,-2.67479063072305,1.20038633160332,-2.22827481478436,0.0258621947356175,0.110662281487615
"Gart",3013.15387233028,0.373176036973241,0.0760984921881258,4.90385586156818,9.39734577491553e-07,1.72289199199933e-05
"Tbcc",310.536582451778,0.00571883338391637,0.161629314416337,0.0353824020386881,0.971774817064089,0.985997049271601
"Itm2c",3145.95931458089,0.0561719823375818,0.0758459409080116,0.740606308855855,0.458932181652254,0.708416180632942
"Rreb1",1700.67141337404,-0.0552026039769794,0.0834516439873857,-0.661492108955022,0.508296773515756,0.743705746208054
"mFLJ00251",41.1609893936758,-0.0969790832284896,0.463739014944776,-0.209124270555581,0.834351228405094,0.930307642502524
"2900079G21Rik",0.361685661022442,-1.27547523597715,4.04821381880732,-0.315071113598671,0.752707660372823,NA
"Birc3",2320.89811002856,-0.311386484843356,0.0757237310142315,-4.11213870041392,3.92010658644035e-05,0.00050646020633573
"Hsd17b11",934.656251638355,0.629220431484605,0.112073410724405,5.614359618553,1.97291522551816e-08,5.08747468824165e-07
"BC049966",1.4872999837616,1.85641700348131,2.2463963019954,0.826397818511508,0.408578460513099,NA
"FW313050",2.05180266799,1.0009462054414,2.23513006962487,0.447824589290859,0.654279795791388,NA
"Morc3",3094.74654233154,-0.132833016851299,0.070133539352645,-1.89400133056723,0.0582248332586428,0.199810240614661
"Ier3",3.29341252504998,2.28390892662032,1.65376072933445,1.3810395216843,0.167266809186301,0.398444237353849
"Garnl3",1.1208757783559,-1.4078785033647,2.82100822923925,-0.499069264943041,0.617730588956316,NA
"Gm10863",47.794445244028,-0.385216785089721,0.393374398629581,-0.979262469626191,0.327450309212977,0.593151528013644
"Efna4",7.06145032398889,-2.89808058822371,1.19399444854741,-2.42721445794781,0.0152152587970998,0.0747043298602189
"Smad3",1784.5461497385,-0.086154267342013,0.0834803214083474,-1.03203085336227,0.302057664149635,0.565993438447824
"Ptpn7",3896.56862147316,-0.191871599812807,0.0656900909983701,-2.92086061834756,0.0034906595572358,0.0237585825121516
"Cyba",2862.98799898396,0.244058524389494,0.0752136184793904,3.24487146508408,0.00117503649290901,0.00979480156736963
"Ddc",46.2095590358235,1.20195672128878,0.408727495039304,2.94072881290553,0.00327441064652392,0.0225406662357293
"Lrrc45",625.531369799749,-0.100009935064633,0.12413927530843,-0.805626863989289,0.420458031059935,0.676261541589427
"Vipas39",956.574755273276,0.0978129248163179,0.102547519514478,0.953830236747054,0.340169581270102,0.605461767336389
"Gpt",217.018012153996,0.312718086245782,0.190246945149237,1.64374826623615,0.100228211523265,0.286014136857104
"Naa16",810.21430330619,-0.185380537498489,0.10849158407372,-1.70870892043131,0.0875048809150938,0.261033252802679
